name	CD_7_long_frac	CD_7_short_frac	TD_31_long_frac	TD_31_short_frac	TD_92_long_frac	TD_92_short_frac	taxonomy_lvl
Oscillatoria_nigro-viridis	0.0	0.00040175970751893294	0.0	0.0	0.0	0.0	S
Oscillatoria_acuminata	0.0	0.0005356796100252438	0.0	0.0	0.0	0.0	S
Acaryochloris_sp._CCMEE_5410	0.0	0.0	0.0	0.0	0.0	0.00011031330080561803	S
Acaryochloris_sp._'Moss_Beach'	0.0	0.00013391990250631095	0.0	0.00031846281819212477	0.0	0.0004964098536252812	S
Acaryochloris_marina	0.0	0.0021427184401009752	0.0	0.00025477025455369987	0.0	0.0007170364552365172	S
Dolichospermum_flos-aquae	0.0	0.0	0.0	0.0	0.0	5.5156650402809015e-05	S
Dolichospermum_sp._UHCC_0315A	0.0	0.0	0.0	6.369256363842497e-05	0.0	0.0	S
Cylindrospermum_stagnale	0.0	0.0	0.0	0.00012738512727684994	0.0	0.0	S
Trichormus_variabilis	0.0	0.00013391990250631095	0.0	0.0	0.0	0.0007721931056393263	S
Halotia_branconii	0.0	0.0002678398050126219	0.0	0.0	0.0	0.0	S
Anabaena_sp._PCC_7938	0.0	0.0022766383426072864	0.0	0.00044584794546897473	0.0	0.001985639414501125	S
Nostoc_edaphicum	0.0	0.0	0.0	0.0	0.0	5.5156650402809015e-05	S
Nostoc_sp._'Peltigera_membranacea_cyanobiont'_N6	0.0	0.0	0.0	0.0	0.0	5.5156650402809015e-05	S
Nostoc_sp._ATCC_53789	0.0	0.0	0.0	6.369256363842497e-05	0.0	0.0	S
Nostoc_sp._NIES-3756	0.0	0.0	0.0	0.00012738512727684994	0.0	0.0	S
Nostoc_sp._MS1	0.0	0.0	0.0	0.00025477025455369987	0.0	0.0	S
Nostoc_flagelliforme	0.0	0.00013391990250631095	0.0	0.0001910776909152749	0.0	0.0003309399024168541	S
Nostoc_commune	0.0	0.0013391990250631097	0.0	0.0	0.0	0.0	S
Nostoc_sp._C057	0.0	0.00013391990250631095	0.0	0.0	0.0	0.0	S
Nostoc_sp._PCC_7120_=_FACHB-418	0.0	0.00040175970751893294	0.0	0.0	0.0	0.00011031330080561803	S
Nostoc_sp._C052	0.0	0.0025444781476199087	0.0	0.0008916958909379495	0.0	0.0008273497560421354	S
Allocoleopsis_franciscana	0.0	0.011383191713036433	0.0	0.001974469472791174	0.0	0.001985639414501125	S
Kovacikia_minuta	0.0	0.00013391990250631095	0.0	6.369256363842497e-05	0.0	0.00022062660161123606	S
Leptolyngbya_boryana	0.0	0.16673027862035716	0.0	0.026750876728138483	0.0	0.0874232908884523	S
Allomeiothermus_silvanus	0.0	0.0006695995125315548	0.0	0.0	0.0	5.5156650402809015e-05	S
Meiothermus_taiwanensis	0.0	0.0014731189275694206	0.0	0.0	0.0	0.0	S
Thermus_aquaticus	0.0	0.00013391990250631095	0.0	0.0	0.0	0.0	S
Thermus_oshimai	0.0	0.0008035194150378659	0.0	6.369256363842497e-05	0.0	0.0	S
Thermus_thermophilus	0.0	0.00415151697769564	0.0	0.0015923140909606239	0.0	5.5156650402809015e-05	S
Deinococcus_sp._AJ005	0.0	0.0	0.0	0.0001910776909152749	0.0	0.0003309399024168541	S
Deinococcus_radiophilus	0.0	0.00040175970751893294	0.0	0.0	0.0	0.0	S
Deinococcus_deserti	0.0	0.0005356796100252438	0.0	0.001401236400045349	0.0	0.0018201694632926976	S
Deinococcus_peraridilitoris	0.0	0.0006695995125315548	0.0	0.00031846281819212477	0.0	5.5156650402809015e-05	S
Deinococcus_aquaticus	0.0	0.0006695995125315548	0.0	0.00012738512727684994	0.0	5.5156650402809015e-05	S
Deinococcus_gobiensis	0.0	0.0010713592200504876	0.0	0.003312013309198098	0.0	0.0012686029592646074	S
Deinococcus_proteolyticus	0.0	0.0010713592200504876	0.0	0.0006369256363842495	0.0	0.00016546995120842706	S
Deinococcus_taeanensis	0.0	0.0012052791225567988	0.0	0.0024840099818985734	0.0	0.00011031330080561803	S
Deinococcus_radiodurans	0.0	0.0012052791225567988	0.0	0.0001910776909152749	0.0	0.00016546995120842706	S
Deinococcus_psychrotolerans	0.0	0.0014731189275694206	0.0	0.0010190810182147995	0.0	0.0004412532032224721	S
Deinococcus_ficus	0.0	0.0017409587325820427	0.0	0.0007643107636610996	0.0	0.0013789162600702253	S
Deinococcus_wulumuqiensis	0.0	0.0034819174651640854	0.0	0.0010827735818532242	0.0	5.5156650402809015e-05	S
Deinococcus_metallilatus	0.0	0.007767354345366037	0.0	0.0005732330727458246	0.0	0.0003309399024168541	S
Deinococcus_aetherius	0.0	0.011918871323061676	0.0	0.0023566248546217235	0.0	0.0	S
Deinococcus_sp._KNUC1210	0.0	0.0021427184401009752	0.0	0.0007643107636610996	0.0	0.0008825064064449442	S
Deinococcus_sp._QL22	0.0	0.0037497572701767077	0.0	0.0009553884545763744	0.0	0.00022062660161123606	S
Deinococcus_sp._NW-56	0.0	0.006562075222809239	0.0	0.0021018546000680237	0.0	0.00022062660161123606	S
Deinococcus_geothermalis	0.0	0.07004010901080064	0.0	0.00044584794546897473	0.0	0.00011031330080561803	S
Termitidicoccus_mucosus	0.0	0.00013391990250631095	0.0	0.0001910776909152749	0.0	0.0	S
Akkermansia_muciniphila	0.006633499170812604	0.0	0.0	0.0	0.0	0.0	S
Sulfurimonas_lithotrophica	0.0	0.0006695995125315548	0.0	0.00012738512727684994	0.0	0.0	S
Aliarcobacter_cryaerophilus	0.0	0.00013391990250631095	0.0	0.00031846281819212477	0.0	0.0022062660161123607	S
Aliarcobacter_cibarius	0.0	0.0008035194150378659	0.0	0.00044584794546897473	0.0	0.00022062660161123606	S
Arcobacter_cloacae	0.0	0.0012052791225567988	0.0	0.00012738512727684994	0.0	0.0006067231544308992	S
Sulfurovum_mangrovi	0.0	0.004955036392733507	0.0	0.00031846281819212477	0.0	0.0017650128128898885	S
Campylobacter_iguaniorum	0.0	0.0	0.0	0.0	0.0	5.5156650402809015e-05	S
Campylobacter_sp._CCUG_57310	0.0	0.0	0.0	0.0	0.0	5.5156650402809015e-05	S
Campylobacter_sp._RM12651	0.0	0.0	0.0	0.0	0.0	5.5156650402809015e-05	S
Campylobacter_hominis	0.0	0.0	0.0	0.0001910776909152749	0.0	0.0033093990241685415	S
Campylobacter_fetus	0.0	0.00013391990250631095	0.0	6.369256363842497e-05	0.0	0.00022062660161123606	S
Campylobacter_sp._CFSAN093226	0.0	0.0002678398050126219	0.0	0.0	0.0	5.5156650402809015e-05	S
Campylobacter_hepaticus	0.0	0.09160121331431671	0.0	0.01910776909152749	0.0	0.0013237596096674165	S
Campylobacter_jejuni	0.07960199004975124	1.1547913193119197	0.10936731011100782	0.18789306273335363	0.005963918294319368	0.07810181697037757	S
Campylobacter_coli	0.6766169154228856	0.6957138935202856	0.4155957784218297	0.11700323940378665	0.043238407633815416	0.09685507810733264	S
Hydrogenophilus_thermoluteolus	0.0	0.0	0.0	0.0	0.0	0.015443862112786524	S
Acidithiobacillus_caldus	0.0	0.0006695995125315548	0.0	0.00012738512727684994	0.0	5.5156650402809015e-05	S
Acidithiobacillus_sp._AMEEHan	0.0	0.0070977548328344815	0.0	0.001273851272768499	0.0	0.0013237596096674165	S
Sterolibacterium_denitrificans	0.0	0.0	0.0	0.0001910776909152749	0.0	0.0	S
Sulfuricella_denitrificans	0.0	0.0009374393175441769	0.0	0.0001910776909152749	0.0	0.0	S
Niveibacterium_microcysteis	0.0	0.0005356796100252438	0.0	0.0010190810182147995	0.0	0.004964098536252811	S
Azoarcus_sp._KH32C	0.0	0.0008035194150378659	0.0	0.00012738512727684994	0.0	0.0	S
Thauera_aminoaromatica	0.0	0.0010713592200504876	0.0	0.0	0.0	0.0	S
Conchiformibius_steedae	0.0	0.0	0.0	0.0001910776909152749	0.0	0.0006618798048337082	S
Vitreoscilla_stercoraria	0.0	0.00013391990250631095	0.0	0.0	0.0	0.0	S
Vitreoscilla_filiformis	0.0	0.0002678398050126219	0.0	6.369256363842497e-05	0.0	0.00016546995120842706	S
Neisseria_gonorrhoeae	0.0	0.027855339721312683	0.0	0.01770653269148214	0.0	0.008880220714852251	S
Aquitalea_sp._USM4	0.0	0.0002678398050126219	0.0	6.369256363842497e-05	0.0	0.0	S
Chromobacterium_amazonense	0.0	0.11744775449803473	0.0	0.03821553818305498	0.0	0.01472682565755001	S
Bordetella_bronchiseptica	0.0	0.0	0.0	6.369256363842497e-05	0.0	0.0	S
Alcaligenes_faecalis	0.0	0.0	0.0	6.369256363842497e-05	0.0	0.0	S
Advenella_sp._S44	0.0	0.0	0.0	0.00025477025455369987	0.0	0.0	S
Advenella_kashmirensis	0.0	0.0	0.0	0.0003821553818305498	0.0	0.0	S
Massilia_sp._H6	0.0	0.0	0.0	0.0	0.0	5.5156650402809015e-05	S
Massilia_putida	0.0	0.0	0.0	0.0003821553818305498	0.0	0.0006067231544308992	S
Undibacterium_sp._KW1	0.0	0.00013391990250631095	0.0	0.0	0.0	0.0003309399024168541	S
Janthinobacterium_lividum	0.0	0.0	0.0	0.0014649289636837742	0.0	5.5156650402809015e-05	S
Janthinobacterium_sp._HH102	0.0	0.00040175970751893294	0.0	0.00012738512727684994	0.0	0.0003309399024168541	S
Eleftheria_terrae	0.0	0.0008035194150378659	0.0	0.00044584794546897473	0.0	0.0008273497560421354	S
Aquabacterium_olei	0.0	0.0002678398050126219	0.0	0.0	0.0	0.0	S
Aquabacterium_sp._OR-4	0.0	0.0024105582451135975	0.0	0.0009553884545763744	0.0	0.00038609655281966315	S
Piscinibacter_gummiphilus	0.0	0.0	0.0	6.369256363842497e-05	0.0	0.0	S
Methylibium_petroleiphilum	0.0	0.0002678398050126219	0.0	0.0018470843455143237	0.0	0.0005515665040280902	S
Azohydromonas_lata	0.0	0.0002678398050126219	0.0	0.0001910776909152749	0.0	0.0	S
Sphaerotilus_sulfidivorans	0.0	0.0005356796100252438	0.0	0.0006369256363842495	0.0	0.0019304827640983155	S
Ideonella_dechloratans	0.0	0.0025444781476199087	0.0	0.0003821553818305498	0.0	0.00011031330080561803	S
Aquincola_tertiaricarbonis	0.0	0.0029462378551388412	0.0	0.00025477025455369987	0.0	0.0	S
Mitsuaria_sp._7	0.0	0.008972633467922835	0.0	0.004076324072859198	0.0	0.0047986285850443846	S
Roseateles_sp._XES5	0.0	0.009240473272935458	0.0	0.0027387802364522732	0.0	0.00022062660161123606	S
Paracidovorax_avenae	0.0	0.0	0.0	0.0	0.0	5.5156650402809015e-05	S
Rhodoferax_ferrireducens	0.0	0.0	0.0	0.0001910776909152749	0.0	0.0	S
Hydrogenophaga_sp._PBL-H3	0.0	0.00013391990250631095	0.0	0.0	0.0	0.0	S
Hydrogenophaga_sp._BPS33	0.0	0.0002678398050126219	0.0	0.0	0.0	0.0	S
Polaromonas_sp._E10S	0.0	0.0	0.0	0.0	0.0	0.00016546995120842706	S
Polaromonas_sp._H6N	0.0	0.0	0.0	6.369256363842497e-05	0.0	0.0	S
Polaromonas_naphthalenivorans	0.0	0.0002678398050126219	0.0	0.0007006182000226745	0.0	0.016657308421648323	S
Polaromonas_sp._H8N	0.0	0.00013391990250631095	0.0	0.0	0.0	0.0	S
Polaromonas_sp._JS666	0.0	0.00040175970751893294	0.0	0.0	0.0	0.0	S
Diaphorobacter_sp._JS3051	0.0	0.00013391990250631095	0.0	0.0	0.0	5.5156650402809015e-05	S
Diaphorobacter_sp._HDW4A	0.0	0.00013391990250631095	0.0	0.0	0.0	0.0	S
Diaphorobacter_sp._HDW4B	0.0	0.0006695995125315548	0.0	0.0001910776909152749	0.0	0.0	S
Acidovorax_carolinensis	0.0	0.0	0.0	0.0	0.0	0.00016546995120842706	S
Acidovorax_sp._DW039	0.0	0.0002678398050126219	0.0	0.0	0.0	5.5156650402809015e-05	S
Acidovorax_temperans	0.0	0.0008035194150378659	0.0	0.00025477025455369987	0.0	5.5156650402809015e-05	S
Comamonas_endophytica	0.0	0.00013391990250631095	0.0	0.0003821553818305498	0.0	0.0	S
Comamonas_testosteroni	0.0	0.00013391990250631095	0.0	0.0	0.0	0.0	S
Comamonas_fluminis	0.0	0.00040175970751893294	0.0	0.0	0.0	0.0	S
Comamonas_antarctica	0.0	0.0005356796100252438	0.0	0.0	0.0	0.0003309399024168541	S
Comamonas_odontotermitis	0.0	0.0058924757102776825	0.0	0.0036941686910286473	0.0	0.0027578325201404507	S
Variovorax_sp._RA8	0.0	0.0	0.0	0.00025477025455369987	0.0	5.5156650402809015e-05	S
Variovorax_paradoxus	0.0	0.011918871323061676	0.0	0.004076324072859198	0.0	0.0019304827640983155	S
Variovorax_sp._SRS16	0.0	0.00040175970751893294	0.0	0.0	0.0	0.00038609655281966315	S
Variovorax_sp._WS11	0.0	0.0005356796100252438	0.0	6.369256363842497e-05	0.0	0.00016546995120842706	S
Variovorax_sp._PDNC026	0.0	0.0033479975626577747	0.0	0.00012738512727684994	0.0	0.0003309399024168541	S
Variovorax_sp._WDL1	0.0	0.019954065473440336	0.0	0.0022929322909832984	0.0	0.0011031330080561804	S
Robbsia_andropogonis	0.0	0.00013391990250631095	0.0	0.00012738512727684994	0.0	0.0	S
Mycetohabitans_rhizoxinica	0.0	0.00040175970751893294	0.0	0.0005732330727458246	0.0	0.0	S
Mycetohabitans_endofungorum	0.0	0.0005356796100252438	0.0	0.00031846281819212477	0.0	0.0003309399024168541	S
Caballeronia_sp._SBC1	0.0	0.0	0.0	0.0	0.0	0.0010479763576533713	S
Caballeronia_insecticola	0.0	0.00013391990250631095	0.0	6.369256363842497e-05	0.0	5.5156650402809015e-05	S
Caballeronia_grimmiae	0.0	0.00040175970751893294	0.0	0.00012738512727684994	0.0	0.0014340729104730344	S
Caballeronia_zhejiangensis	0.0	0.0012052791225567988	0.0	0.00044584794546897473	0.0	0.00016546995120842706	S
Caballeronia_sp._SL2Y3	0.0	0.00013391990250631095	0.0	0.0001910776909152749	0.0	0.0	S
Caballeronia_sp._Lep1P3	0.0	0.0005356796100252438	0.0	0.0	0.0	0.0	S
Caballeronia_sp._Sq4a	0.0	0.0012052791225567988	0.0	0.0001910776909152749	0.0	0.00016546995120842706	S
Caballeronia_sp._M1242	0.0	0.0017409587325820427	0.0	0.0018470843455143237	0.0	0.0006618798048337082	S
Caballeronia_sp._NK8	0.0	0.0020087985375946645	0.0	0.00012738512727684994	0.0	0.0007721931056393263	S
Paraburkholderia_sp._22B1P	0.0	0.0	0.0	0.0	0.0	5.5156650402809015e-05	S
Paraburkholderia_sp._FT54	0.0	0.0	0.0	0.0	0.0	5.5156650402809015e-05	S
Paraburkholderia_pallida	0.0	0.0	0.0	0.00012738512727684994	0.0	0.0	S
Paraburkholderia_caledonica	0.0	0.00013391990250631095	0.0	0.0018470843455143237	0.0	0.00011031330080561803	S
Paraburkholderia_dioscoreae	0.0	0.00013391990250631095	0.0	0.0005095405091073997	0.0	0.0	S
Paraburkholderia_phenoliruptrix	0.0	0.00013391990250631095	0.0	0.0	0.0	5.5156650402809015e-05	S
Paraburkholderia_megapolitana	0.0	0.00013391990250631095	0.0	0.0	0.0	0.0	S
Paraburkholderia_sabiae	0.0	0.0002678398050126219	0.0	0.00012738512727684994	0.0	0.00022062660161123606	S
Paraburkholderia_terrae	0.0	0.0002678398050126219	0.0	0.0005095405091073997	0.0	0.0003309399024168541	S
Paraburkholderia_atlantica	0.0	0.0002678398050126219	0.0	0.0	0.0	0.00022062660161123606	S
Paraburkholderia_sprentiae	0.0	0.0005356796100252438	0.0	6.369256363842497e-05	0.0	0.00016546995120842706	S
Paraburkholderia_graminis	0.0	0.0005356796100252438	0.0	0.0	0.0	0.0	S
Paraburkholderia_phytofirmans	0.0	0.0008035194150378659	0.0	0.0009553884545763744	0.0	0.0006067231544308992	S
Paraburkholderia_fungorum	0.0	0.0008035194150378659	0.0	0.0001910776909152749	0.0	5.5156650402809015e-05	S
Paraburkholderia_phymatum	0.0	0.0017409587325820427	0.0	0.0010190810182147995	0.0	0.0006618798048337082	S
Paraburkholderia_aromaticivorans	0.0	0.0022766383426072864	0.0	0.0005732330727458246	0.0	0.0009376630568477533	S
Paraburkholderia_caribensis	0.0	0.0025444781476199087	0.0	0.0010190810182147995	0.0	0.0004964098536252812	S
Paraburkholderia_sp._D15	0.0	0.0005356796100252438	0.0	0.0	0.0	0.0	S
Paraburkholderia_sp._PGU16	0.0	0.0006695995125315548	0.0	0.0	0.0	0.0	S
Paraburkholderia_sp._PGU19	0.0	0.0062942354177966155	0.0	0.0022292397273448736	0.0	0.00226142266651517	S
Cupriavidus_pauculus	0.0	0.00013391990250631095	0.0	0.0	0.0	0.00016546995120842706	S
Cupriavidus_malaysiensis	0.0	0.0002678398050126219	0.0	6.369256363842497e-05	0.0	0.0	S
Cupriavidus_neocaledonicus	0.0	0.0005356796100252438	0.0	0.001337543836406924	0.0	0.0003309399024168541	S
Cupriavidus_basilensis	0.0	0.0005356796100252438	0.0	6.369256363842497e-05	0.0	0.0	S
Cupriavidus_pinatubonensis	0.0	0.0008035194150378659	0.0	6.369256363842497e-05	0.0	0.0	S
Cupriavidus_necator	0.0	0.0013391990250631097	0.0	0.00031846281819212477	0.0	0.0009376630568477533	S
Cupriavidus_oxalaticus	0.0	0.0017409587325820427	0.0	0.0005095405091073997	0.0	0.0005515665040280902	S
Cupriavidus_campinensis	0.0	0.0026783980501262194	0.0	0.00031846281819212477	0.0	0.0003309399024168541	S
Cupriavidus_sp._BIC8F	0.0	0.00013391990250631095	0.0	0.00031846281819212477	0.0	0.0	S
Cupriavidus_sp._U2	0.0	0.00013391990250631095	0.0	0.0	0.0	0.0006067231544308992	S
Cupriavidus_sp._KK10	0.0	0.00013391990250631095	0.0	0.00012738512727684994	0.0	0.0	S
Cupriavidus_sp._USMAHM13	0.0	0.0005356796100252438	0.0	0.0	0.0	0.0	S
Cupriavidus_sp._P-10	0.0	0.0008035194150378659	0.0	0.0001910776909152749	0.0	0.0005515665040280902	S
Cupriavidus_sp._EM10	0.0	0.005356796100252439	0.0	0.00031846281819212477	0.0	0.0007721931056393263	S
Cupriavidus_metallidurans	0.0	0.01660606791078256	0.0	0.004076324072859198	0.0	0.00038609655281966315	S
Cupriavidus_taiwanensis	0.0	0.02062366498597189	0.0	0.0065603340547577705	0.0	0.016546995120842706	S
Ralstonia_sp._RRA.1	0.0	0.0016070388300757318	0.0	0.004203709200136047	0.0	0.0017650128128898885	S
Ralstonia_pickettii	0.0	0.0020087985375946645	0.0	0.0001910776909152749	0.0	0.0	S
Ralstonia_pseudosolanacearum	0.0	0.0018748786350883538	0.0	0.0005095405091073997	0.0	0.0013237596096674165	S
Ralstonia_syzygii	0.0	0.010043992687973324	0.0	0.0031209356182828234	0.0	0.00397127882900225	S
Ralstonia_solanacearum	0.0	0.030801577576451526	0.0	0.006496641491119346	0.0	0.005791448292294947	S
Burkholderia_sp._THE68	0.0	0.0	0.0	0.0	0.0	0.00011031330080561803	S
Burkholderia_ambifaria	0.0	0.0	0.0	0.0008916958909379495	0.0	0.00016546995120842706	S
Burkholderia_glumae	0.0	0.00013391990250631095	0.0	6.369256363842497e-05	0.0	0.00011031330080561803	S
Burkholderia_gladioli	0.0	0.0002678398050126219	0.0	0.0001910776909152749	0.0	0.00016546995120842706	S
Burkholderia_pseudomallei	0.0	0.00013391990250631095	0.0	0.0	0.0	0.0	S
Burkholderia_thailandensis	0.0	0.00040175970751893294	0.0	0.0	0.0	0.0	S
Burkholderia_sp._LAS2	0.0	0.00013391990250631095	0.0	0.0	0.0	0.0	S
Burkholderia_sp._PAMC_28687	0.0	0.00013391990250631095	0.0	0.0	0.0	0.0	S
